"M_Topic","L_Topic","year","mean","sd","N","norm","allwords"
"M_Topic32","L_Topic33",1968,0.003107162,0.006910208,499,0.596488983,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1969,0.003044231,0.006935918,479,0.584408032,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1970,0.002968475,0.006649848,414,0.569864947,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1971,0.002788798,0.00897061,445,0.535371959,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1972,0.002663476,0.006317742,421,0.511313605,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1973,0.003445998,0.007058172,390,0.661536161,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1974,0.003012913,0.006692199,369,0.578395968,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1975,0.002967071,0.007651331,399,0.569595484,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1976,0.003716931,0.008815904,350,0.713547867,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1977,0.003052779,0.006645645,319,0.586049012,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1978,0.002691762,0.006535003,314,0.516743695,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1979,0.002418112,0.00596388,343,0.464210514,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1980,0.001945953,0.005149511,327,0.373569179,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1981,0.001571443,0.004007276,279,0.30167356,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1982,0.00222677,0.004524746,317,0.427478122,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1983,0.002057862,0.005119412,321,0.39505244,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1984,0.001895674,0.004304399,287,0.36391688,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1985,0.002021537,0.004942773,291,0.388079091,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1986,0.001842918,0.004962739,300,0.353789236,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1987,0.001408636,0.003642166,283,0.270419054,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1988,0.002683204,0.009584794,287,0.515100958,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1989,0.002584975,0.005645463,284,0.496243551,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1990,0.003344703,0.007118648,262,0.642090328,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1991,0.004088511,0.010355188,247,0.784880907,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1992,0.004306718,0.008722214,243,0.826770662,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1993,0.004954366,0.010861349,249,0.951101097,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1994,0.004480179,0.008331427,253,0.860070255,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1995,0.004731683,0.009880366,271,0.908352059,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1996,0.004699977,0.011126334,234,0.902265402,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1997,0.003614333,0.006761874,240,0.693851927,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1998,0.003897375,0.008213037,257,0.748188082,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",1999,0.002416232,0.005233901,227,0.463849723,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",2000,0.002962543,0.006488847,236,0.568726228,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",2001,0.004129763,0.015071145,249,0.792800199,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",2002,0.004106603,0.012019646,263,0.788354116,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",2003,0.004627563,0.010517155,262,0.888364062,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",2004,0.003529108,0.009499613,270,0.677491011,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",2005,0.003655139,0.007300179,288,0.701685428,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",2006,0.003457089,0.007004885,321,0.663665287,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",2007,0.003240998,0.008673475,288,0.622181815,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",2008,0.003304928,0.008646478,346,0.634454601,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic32","L_Topic33",2009,0.002484144,0.007079036,351,0.476886865,"harm_m.8.7, harm_X7.4.m, harm_m7.8.7, harm_X7.4.m7, harm_X7.6.7, harm_m.1.7, harm_X7.11.m, harm_X7.11.m7, harm_m7.1.7, harm_X7.8.7"
"M_Topic33","L_Topic34",1960,0.029799925,0.050115807,451,1,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1961,0.027159377,0.050286094,492,0.91139078,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1962,0.027012984,0.047855878,465,0.90647828,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1963,0.024897782,0.047864,477,0.835498168,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1964,0.023365128,0.04532193,518,0.784066698,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1965,0.023721858,0.043393291,524,0.796037522,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1966,0.024291801,0.050005224,547,0.815163171,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1967,0.021556973,0.039373488,545,0.723390176,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1968,0.021561428,0.041846343,499,0.723539696,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1969,0.023647162,0.041992953,479,0.793530944,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1970,0.022481125,0.042490528,414,0.754402078,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1971,0.025577469,0.043835241,445,0.858306486,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1972,0.02712611,0.045877413,421,0.910274441,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1973,0.030159123,0.054802079,390,1.012053654,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1974,0.02469515,0.042309007,369,0.828698402,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1975,0.023288313,0.042915157,399,0.781488987,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1976,0.02131254,0.037693308,350,0.715187728,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1977,0.022953662,0.041493565,319,0.770259078,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1978,0.02254895,0.045008693,314,0.756678075,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1979,0.016993896,0.033500467,343,0.570266394,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1980,0.022391071,0.043625483,327,0.751380131,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1981,0.024900299,0.044954208,279,0.835582626,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1982,0.021708032,0.042581457,317,0.728459287,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1983,0.013334989,0.026677277,321,0.447483968,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1984,0.015598539,0.0327044,287,0.523442245,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1985,0.013650666,0.035615098,291,0.458077206,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1986,0.019251216,0.039965864,300,0.646015594,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1987,0.01311561,0.029923915,283,0.44012225,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1988,0.015321044,0.034373922,287,0.514130279,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1989,0.015083517,0.030802379,284,0.50615957,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1990,0.013394253,0.028890963,262,0.44947271,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1991,0.01602493,0.035880059,247,0.537750684,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1992,0.015904378,0.030838357,243,0.533705303,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1993,0.018364253,0.037426446,249,0.616251653,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1994,0.025666779,0.046374654,253,0.861303486,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1995,0.022169319,0.039967803,271,0.743938771,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1996,0.027069449,0.044617098,234,0.908373063,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1997,0.023506964,0.039692309,240,0.788826305,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1998,0.022092151,0.033756668,257,0.741349216,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",1999,0.017099285,0.02999235,227,0.573802948,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",2000,0.018991413,0.035574179,236,0.637297342,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",2001,0.016031686,0.033068569,249,0.537977388,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",2002,0.013135258,0.022654541,263,0.440781586,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",2003,0.012012497,0.021108424,262,0.403104959,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",2004,0.010646953,0.022469751,270,0.357281215,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",2005,0.014723401,0.027373641,288,0.494075111,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",2006,0.013318295,0.030641503,321,0.44692378,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",2007,0.013101952,0.032090903,288,0.439663924,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",2008,0.012923845,0.027495122,346,0.433687155,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic33","L_Topic34",2009,0.014692871,0.029406199,351,0.493050625,"timb_33, timb_09, timb_28, timb_01, timb_25, timb_23, harm_m.0.7, harm_NA, harm_X7.6.M, harm_m7.11.m7"
"M_Topic34","L_Topic35",1960,0.014964606,0.032965908,451,1,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
"M_Topic34","L_Topic35",1961,0.00971022,0.01789939,492,0.648879111,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
"M_Topic34","L_Topic35",1962,0.011146401,0.023483547,465,0.744850962,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
"M_Topic34","L_Topic35",1963,0.009678555,0.02432635,477,0.646763109,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
"M_Topic34","L_Topic35",1964,0.006721257,0.014359371,518,0.449143584,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
"M_Topic34","L_Topic35",1965,0.007181842,0.017835084,524,0.479921888,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
"M_Topic34","L_Topic35",1966,0.005816044,0.017552807,547,0.388653348,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
"M_Topic34","L_Topic35",1967,0.005663855,0.016541484,545,0.378483386,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
"M_Topic34","L_Topic35",1968,0.00577793,0.018660502,499,0.386106378,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
"M_Topic34","L_Topic35",1969,0.005174368,0.016379547,479,0.345773785,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
"M_Topic34","L_Topic35",1970,0.004807133,0.011936389,414,0.321233527,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
"M_Topic34","L_Topic35",1971,0.005916881,0.014676674,445,0.395391679,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
"M_Topic34","L_Topic35",1972,0.006345925,0.015043211,421,0.424062283,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
"M_Topic34","L_Topic35",1973,0.007389009,0.01753187,390,0.493765708,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
"M_Topic34","L_Topic35",1974,0.006496459,0.017215891,369,0.434121647,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
"M_Topic34","L_Topic35",1975,0.007482733,0.020982805,399,0.500028749,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
"M_Topic34","L_Topic35",1976,0.007742048,0.019806457,350,0.517357336,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
"M_Topic34","L_Topic35",1977,0.00740877,0.018046996,319,0.495086228,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
"M_Topic34","L_Topic35",1978,0.005522023,0.011262833,314,0.369005568,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
"M_Topic34","L_Topic35",1979,0.006350868,0.015969696,343,0.42439261,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
"M_Topic34","L_Topic35",1980,0.006039481,0.015115288,327,0.403584373,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
"M_Topic34","L_Topic35",1981,0.008568138,0.020692397,279,0.572560231,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
"M_Topic34","L_Topic35",1982,0.006105241,0.014428441,317,0.407978736,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
"M_Topic34","L_Topic35",1983,0.004771931,0.010661975,321,0.318881201,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
"M_Topic34","L_Topic35",1984,0.004413177,0.013368808,287,0.294907659,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
"M_Topic34","L_Topic35",1985,0.004509991,0.012030571,291,0.301377211,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
"M_Topic34","L_Topic35",1986,0.005681681,0.015774038,300,0.37967461,"timb_25, timb_33, timb_09, timb_23, timb_32, timb_01, timb_04, timb_05, harm_X7.8.M, harm_m7.8.7"
